DSLHUAG007,145618,2014-10-01,NULL
DSLHUAG024,145618,2014-10-01,NULL
DSLHUAG016,145618,2014-10-01,NULL
DSLHUAG030,145618,2014-10-01,NULL
DSLHUAG017,145618,2014-10-01,NULL
DSLHUAG028,145618,2014-10-01,NULL
DSLHUAG031,145618,2014-10-01,NULL
DSLHUAG025,145618,2014-10-02,NULL
DSLHUAG015,145618,2014-10-02,NULL
DSLHUAG020,145618,2014-10-02,NULL
DSLHUAG026,145618,2014-10-02,NULL
DSLHUAG038,145618,2014-10-02,NULL
DSLHUAG029,145618,2014-10-02,NULL
DSLHUAG022,145618,2014-10-02,NULL
DSLHUAG034,145618,2014-10-03,NULL
DSLHUAG036,145618,2014-10-03,NULL
DSLHUAG043,145618,2014-10-03,NULL
DSLHUAG027,145618,2014-10-03,NULL
DSLHUAG032,145618,2014-10-03,NULL
DSLHUAG035,145618,2014-10-03,NULL
DSLHUAG012,145618,2014-10-03,NULL
DSLHUAG011,145618,2014-10-06,NULL
DSLHUAG033,145618,2014-10-06,NULL
DSLHUAG010,145618,2014-10-06,NULL
DSLHUAG019,145618,2014-10-06,NULL
DSLHUAG048,145618,2014-10-06,NULL
DSLHUAG045,145618,2014-10-06,NULL
DSLHUAG046,145618,2014-10-06,NULL
DSLHUAG047,145618,2014-10-07,NULL
DSLHUAG014,145618,2014-10-07,NULL
DSLHUAG009,145618,2014-10-07,NULL
DSLHUAG049,145618,2014-10-07,NULL
DSLHUAG050,145618,2014-10-07,NULL
DSLHUAG051,145618,2014-10-07,NULL
,145618,2014-10-07,NULL
DSLHUAG044,145618,2014-10-08,NULL
DSLHUAG052,145618,2014-10-08,NULL
DSLHUAG037,145618,2014-10-08,NULL
DSLHUAG053,145618,2014-10-08,NULL
GNTUTAG044,145618,2014-10-08,NULL
GNTHUAG004,145618,2014-10-08,NULL
GNTHUAG003,145618,2014-10-08,NULL
GNTHUAG002,145618,2014-10-09,NULL
MYGUTAG018,145618,2014-10-09,NULL
MYGUTAG020,145618,2014-10-09,NULL
MYGUTAG021,145618,2014-10-09,NULL
MYGUTAG022,145618,2014-10-09,NULL
MYGUTAG023,145618,2014-10-09,NULL
MYGUTAG024,145618,2014-10-09,NULL
MYGUTAG025,145618,2014-10-10,NULL
MYGUTAG026,145618,2014-10-10,NULL
MYGUTAG033,145618,2014-10-10,NULL
MYGUTAG034,145618,2014-10-10,NULL
MYGUTAG035,145618,2014-10-10,NULL
MYGUTAG036,145618,2014-10-10,NULL
MYGUTAG037,145618,2014-10-10,NULL
MYGUTAG039,145618,2014-10-13,NULL
MYGUTAG044,145618,2014-10-13,NULL
MYGUTAG045,145618,2014-10-13,NULL
MYGUTAG046,145618,2014-10-13,NULL
CBOUTAG004,145618,2014-10-13,NULL
CBOUTAG005,145618,2014-10-13,NULL
CBOUTAG063,145618,2014-10-13,NULL
CBOUTAG066,145618,2014-10-14,NULL
MYGHUAG011,145618,2014-10-14,NULL
MYGHUAG033,145618,2014-10-14,NULL
MYGHUAG019,145618,2014-10-14,NULL
MYGHUAG018,145618,2014-10-14,NULL
MYGHUAG013,145618,2014-10-14,NULL
MYGHUAG023,145618,2014-10-14,NULL
MYGHUAG028,145618,2014-10-15,NULL
MYGHUAG021,145618,2014-10-15,NULL
MYGHUAG046,145618,2014-10-15,NULL
MYGHUAG027,145618,2014-10-15,NULL
MYGHUAG048,145618,2014-10-15,NULL
MYGHUAG050,145618,2014-10-15,NULL
MYGHUAG045,145618,2014-10-15,NULL
MYGHUAG017,145618,2014-10-16,NULL
MYGHUAG043,145618,2014-10-16,NULL
MYGHUAG040,145618,2014-10-16,NULL
MYGHUAG037,145618,2014-10-16,NULL
MYGHUAG032,145618,2014-10-16,NULL
MYGHUAG049,145618,2014-10-16,NULL
MYGHUAG036,145618,2014-10-16,NULL
MYGHUAG010,145618,2014-10-17,NULL
MYGHUAG015,145618,2014-10-17,NULL
MYGHUAG031,145618,2014-10-17,NULL
MYGHUAG051,145618,2014-10-17,NULL
MYGHUAG035,145618,2014-10-17,NULL
MYGHUAG012,145618,2014-10-17,NULL
MYGHUAG024,145618,2014-10-17,NULL
MYGHUAG059,145618,2014-10-20,NULL
MYGHUAG060,145618,2014-10-20,NULL
MYGHUAG057,145618,2014-10-20,NULL
MYGHUAG058,145618,2014-10-20,NULL
MYGHUAG063,145618,2014-10-20,NULL
MYGHUAG065,145618,2014-10-20,NULL
MYGHUAG061,145618,2014-10-20,NULL
MYGHUAG062,145618,2014-10-21,NULL
PSGHUAG006,145618,2014-10-21,NULL
PSGHUAG013,145618,2014-10-21,NULL
PSGHUAG014,145618,2014-10-21,NULL
PSGHUAG019-IPM,145618,2014-10-21,NULL
PSGHUAG017,145618,2014-10-21,NULL
PSGHUAG016,145618,2014-10-21,NULL
PSGHUAG018-IPM,145618,2014-10-22,NULL
PSGHUAG024-IPM,145618,2014-10-22,NULL
PSGHUAG032-IPM,145618,2014-10-22,NULL
PSGHUAG037,145618,2014-10-22,NULL
PSGHUAG038,145618,2014-10-22,NULL
PSGHUAG027,145618,2014-10-22,NULL
PSGHUAG030,145618,2014-10-22,NULL
PSGHUAG031,145618,2014-10-23,NULL
PSGHUAG039,145618,2014-10-23,NULL
PSGUTAG005,145618,2014-10-23,NULL
PSGUTAG006,145618,2014-10-23,NULL
PSGUTAG007,145618,2014-10-23,NULL
PSGUTAG008,145618,2014-10-23,NULL
PSGUTAG009,145618,2014-10-23,NULL
PSGUTAG015,145618,2014-10-24,NULL
PSGUTAG016,145618,2014-10-24,NULL
PSGUTAG017,145618,2014-10-24,NULL
PSGUTAG038,145618,2014-10-24,NULL
PSGUTAG039,145618,2014-10-24,NULL
PSGUTAG040,145618,2014-10-24,NULL
PSGUTAG041,145618,2014-10-24,NULL
PSGUTAG042,145618,2014-10-27,NULL
PSGUTAG044,145618,2014-10-27,NULL
PSGUTAG052,145618,2014-10-27,NULL
PSGUTAG063,145618,2014-10-27,NULL
MYGECIP001,145618,2014-10-27,NULL
MYGECIP050,145618,2014-10-27,NULL
MYGECIP045,145618,2014-10-27,NULL
MYGECIP052,145618,2014-10-28,NULL
MYGECIP054,145618,2014-10-28,NULL
R01.10@DSN067.DSLM01,145618,2014-10-28,NULL
MYGECIP043,145618,2014-10-28,NULL
MYGECIP051,145618,2014-10-28,NULL
MYGECIP044,145618,2014-10-28,NULL
R01.06@DSN163/B.DSLM01,145618,2014-10-28,NULL
MYGECIP046,145618,2014-10-29,NULL
MYGECIP053,145618,2014-10-29,NULL
R01.09@DSN197.DSLM01,145618,2014-10-29,NULL
MYGECIP047,145618,2014-10-29,NULL
MYGECIP049,145618,2014-10-29,NULL
MYGECIP048,145618,2014-10-29,NULL
R01.11@DSN217.DSLM01,145618,2014-10-29,NULL
MYGECIP035,145618,2014-10-30,NULL
MYGECIP009,145618,2014-10-30,NULL
MYGECIP034,145618,2014-10-30,NULL
MYGECIP033,145618,2014-10-30,NULL
MYGECIP039,145618,2014-10-30,NULL
MYGECIP040,145618,2014-10-30,NULL
MYGECIP013,145618,2014-10-30,NULL
MYGECIP003,145618,2014-10-31,NULL
MMYG_STPAUL8501,145618,2014-10-31,NULL
MYGECIP032,145618,2014-10-31,NULL
MYGECIP031,145618,2014-10-31,NULL
MYGECIP030,145618,2014-10-31,NULL
MYGECIP029,145618,2014-10-31,NULL
MYGECIP011,145618,2014-10-31,NULL
MYGECIP012,145618,2014-11-03,NULL
MYGECIP055,145618,2014-11-03,NULL
MYGECIP016,145618,2014-11-03,NULL
MYGECIP007,145618,2014-11-03,NULL
MYGECIP025,145618,2014-11-03,NULL
R01.06@MYG024/1.MYGM04,145618,2014-11-03,NULL
MYGECIP004,145618,2014-11-03,NULL
R01.01@MYG026.MYGM02 & MYGECIP042,145618,2014-11-04,NULL
MYGECIP028,145618,2014-11-04,NULL
R01.02@MYG035.MYGM02,145618,2014-11-04,NULL
MYGECIP041,145618,2014-11-04,NULL
R01.01@MYG038A.MYGM03,145618,2014-11-04,NULL
R01.12@MYG039-1.MYGM01,145618,2014-11-04,NULL
MYGECIP019,145618,2014-11-04,NULL
MYGECIP005,145618,2014-11-05,NULL
MYGECIP008 & 'R01.10@MYG089-1.MYGM01,145618,2014-11-05,NULL
MYGECIP056,145618,2014-11-05,NULL
MYGECIP018,145618,2014-11-05,NULL
MYGECIP022,145618,2014-11-05,NULL
,145618,2014-11-05,NULL
R01.11@MYG101-1.MYGM01,145618,2014-11-05,NULL
R01.10@MYG102A.MYGM02,145618,2014-11-06,NULL
MYGECIP057,145618,2014-11-06,NULL
MYGECIP058,145618,2014-11-06,NULL
MYGECIP060 & 'R01.08@MYG107A.MYGM03,145618,2014-11-06,NULL
R01.05@MYG108.MYGM02,145618,2014-11-06,NULL
MYGECIP038,145618,2014-11-06,NULL
MSAN/ECI,145618,2014-11-06,NULL
R01.04@MYG130/1_STARMALL.MYGM04,145618,2014-11-07,NULL
MYGECIP021,145618,2014-11-07,NULL
MYGECIP026,145618,2014-11-07,NULL
MYGECIP014,145618,2014-11-07,NULL
R01.03@MYG143.MYGM02,145618,2014-11-07,NULL
MYGECIP020,145618,2014-11-07,NULL
MYGECIP037,145618,2014-11-07,NULL
MYGECIP010,145618,2014-11-10,NULL
R01.09@MYG148AMYGM03,145618,2014-11-10,NULL
MYGECIP023,145618,2014-11-10,NULL
MYGECIP024,145618,2014-11-10,NULL
